1 xplmin   xplmax   zplmax   arad   x-zero   xmagax   xmaj  xzmax  xatpi  xofset  a-ratio
    24  102  -0.260840833E+00   0.392299053E+01   0.415483961E-02   0.135971430E-02   0.153002947E-02   0.327200801E+00   0.436272391E-01  -0.279117623E+00  -0.187662523E-02
    25    3  -0.259781330E+00   0.419273019E+01   0.000000000E+00   0.000000000E+00  -0.361783245E-12   0.309304964E+00  -0.431172835E-01  -0.249135822E+00   0.361783245E-12
    25    4  -0.259781330E+00   0.419266248E+01   0.434451073E-02   0.134379305E-02  -0.206582747E-02   0.309251159E+00  -0.430966186E-01  -0.249198654E+00   0.174531163E-02
    25    5  -0.259781330E+00   0.419245939E+01   0.868480054E-02   0.268637257E-02  -0.412439356E-02   0.309089936E+00  -0.430346407E-01  -0.249386930E+00   0.348362030E-02
    25    6  -0.259781330E+00   0.419212113E+01   0.130166521E-01   0.402652570E-02  -0.616845957E-02   0.308821943E+00  -0.429313998E-01  -0.249699987E+00   0.520794571E-02
    25    7  -0.259781330E+00   0.419164801E+01   0.173358554E-01   0.536304104E-02  -0.819084227E-02   0.308448244E+00  -0.427869789E-01  -0.250136725E+00   0.691136292E-02
    25    8  -0.259781330E+00   0.419104048E+01   0.216382111E-01   0.669470928E-02  -0.101844364E-01   0.307970330E+00  -0.426014948E-01  -0.250695610E+00   0.858702494E-02
    25    9  -0.259781330E+00   0.419029911E+01   0.259195344E-01   0.802032402E-02  -0.121422374E-01   0.307390104E+00  -0.423750972E-01  -0.251374682E+00   0.102281851E-01
    25   10  -0.259781330E+00   0.418942460E+01   0.301756583E-01   0.933868241E-02  -0.140573716E-01   0.306709877E+00  -0.421079692E-01  -0.252171548E+00   0.118282278E-01
    25   11  -0.259781330E+00   0.418841778E+01   0.344024378E-01   0.106485859E-01  -0.159231155E-01   0.305932352E+00  -0.418003274E-01  -0.253083411E+00   0.133806870E-01
    25   12  -0.259781330E+00   0.418727959E+01   0.385957530E-01   0.119488410E-01  -0.177329298E-01   0.305060653E+00  -0.414524214E-01  -0.254107067E+00   0.148792806E-01
    25   13  -0.259781330E+00   0.418601112E+01   0.427515128E-01   0.132382600E-01  -0.194804702E-01   0.304098252E+00  -0.410645341E-01  -0.255238916E+00   0.163179214E-01
    25   14  -0.259781330E+00   0.418461356E+01   0.468656587E-01   0.145156618E-01  -0.211596202E-01   0.303048996E+00  -0.406369819E-01  -0.256474973E+00   0.176907494E-01
    25   15  -0.259781330E+00   0.418308825E+01   0.509341685E-01   0.157798725E-01  -0.227645116E-01   0.301917100E+00  -0.401701142E-01  -0.257810893E+00   0.189921524E-01
    25   16  -0.259781330E+00   0.418143662E+01   0.549530596E-01   0.170297265E-01  -0.242895410E-01   0.300707105E+00  -0.396643137E-01  -0.259241976E+00   0.202167826E-01
    25   17  -0.259781330E+00   0.417966025E+01   0.589183930E-01   0.182640670E-01  -0.257293973E-01   0.299423874E+00  -0.391199964E-01  -0.260763183E+00   0.213595836E-01
    25   18  -0.259781330E+00   0.417776083E+01   0.628262767E-01   0.194817469E-01  -0.270790805E-01   0.298072589E+00  -0.385376113E-01  -0.262369164E+00   0.224158096E-01
    25   19  -0.259781330E+00   0.417574016E+01   0.666728695E-01   0.206816297E-01  -0.283339129E-01   0.296658694E+00  -0.379176404E-01  -0.264054260E+00   0.233810362E-01
    25   20  -0.259781330E+00   0.417360019E+01   0.704543845E-01   0.218625904E-01  -0.294895672E-01   0.295187917E+00  -0.372605989E-01  -0.265812536E+00   0.242511883E-01
    25   21  -0.259781330E+00   0.417134294E+01   0.741670930E-01   0.230235161E-01  -0.305420765E-01   0.293666228E+00  -0.365670350E-01  -0.267637802E+00   0.250225505E-01
    25   22  -0.259781330E+00   0.416897059E+01   0.778073277E-01   0.241633071E-01  -0.314878528E-01   0.292099814E+00  -0.358375295E-01  -0.269523626E+00   0.256917850E-01
    25   23  -0.259781330E+00   0.416648541E+01   0.813714868E-01   0.252808777E-01  -0.323236984E-01   0.290495072E+00  -0.350726960E-01  -0.271463369E+00   0.262559428E-01
    25   24  -0.259781330E+00   0.416388978E+01   0.848560374E-01   0.263751573E-01  -0.330468165E-01   0.288858552E+00  -0.342731807E-01  -0.273450185E+00   0.267124746E-01
    25   25  -0.259781330E+00   0.416118622E+01   0.882575191E-01   0.274450910E-01  -0.336548356E-01   0.287196992E+00  -0.334396624E-01  -0.275477090E+00   0.270592544E-01
    25   26  -0.259781330E+00   0.415837731E+01   0.915725476E-01   0.284896407E-01  -0.341457966E-01   0.285517221E+00  -0.325728518E-01  -0.277536935E+00   0.272945675E-01
    25   27  -0.259781330E+00   0.415546578E+01   0.947978181E-01   0.295077864E-01  -0.345181824E-01   0.283826188E+00  -0.316734919E-01  -0.279622472E+00   0.274171386E-01
    25   28  -0.259781330E+00   0.415245445E+01   0.979301093E-01   0.304985265E-01  -0.347709147E-01   0.282130913E+00  -0.307423573E-01  -0.281726359E+00   0.274261294E-01
    25   29  -0.259781330E+00   0.414934624E+01   0.100966286E+00   0.314608793E-01  -0.349033580E-01   0.280438457E+00  -0.297802543E-01  -0.283841194E+00   0.273211419E-01
    25   30  -0.259781330E+00   0.414614417E+01   0.103903305E+00   0.323938839E-01  -0.349153271E-01   0.278755903E+00  -0.287880203E-01  -0.285959540E+00   0.271022260E-01
    25   31  -0.259781330E+00   0.414285135E+01   0.106738213E+00   0.332966011E-01  -0.348070907E-01   0.277090331E+00  -0.277665236E-01  -0.288073964E+00   0.267698826E-01
    25   32  -0.259781330E+00   0.413947100E+01   0.109468157E+00   0.341681147E-01  -0.345793605E-01   0.275448773E+00  -0.267166629E-01  -0.290177037E+00   0.263250526E-01
    25   33  -0.259781330E+00   0.413600642E+01   0.112090383E+00   0.350075321E-01  -0.342333051E-01   0.273838215E+00  -0.256393673E-01  -0.292261405E+00   0.257691305E-01
    25   34  -0.259781330E+00   0.413246101E+01   0.114602241E+00   0.358139857E-01  -0.337705381E-01   0.272265535E+00  -0.245355952E-01  -0.294319769E+00   0.251039523E-01
    25   35  -0.259781330E+00   0.412883825E+01   0.117001186E+00   0.365866339E-01  -0.331931093E-01   0.270737500E+00  -0.234063344E-01  -0.296344941E+00   0.243317866E-01
    25   36  -0.259781330E+00   0.412514169E+01   0.119284784E+00   0.373246622E-01  -0.325035102E-01   0.269260731E+00  -0.222526009E-01  -0.298329879E+00   0.234553393E-01
    25   37  -0.259781330E+00   0.412137498E+01   0.121450714E+00   0.380272839E-01  -0.317046503E-01   0.267841672E+00  -0.210754393E-01  -0.300267682E+00   0.224777300E-01
    25   38  -0.259781330E+00   0.411754183E+01   0.123496769E+00   0.386937416E-01  -0.307998635E-01   0.266486574E+00  -0.198759210E-01  -0.302151653E+00   0.214024982E-01
    25   39  -0.259781330E+00   0.411364604E+01   0.125420862E+00   0.393233082E-01  -0.297928818E-01   0.265201459E+00  -0.186551444E-01  -0.303975297E+00   0.202335766E-01
    25   40  -0.259781330E+00   0.410969145E+01   0.127221025E+00   0.399152876E-01  -0.286878310E-01   0.263992095E+00  -0.174142339E-01  -0.305732360E+00   0.189752860E-01
    25   41  -0.259781330E+00   0.410568199E+01   0.128895415E+00   0.404690161E-01  -0.274892091E-01   0.262863977E+00  -0.161543389E-01  -0.307416844E+00   0.176323140E-01
    25   42  -0.259781330E+00   0.410162164E+01   0.130442316E+00   0.409838635E-01  -0.262018793E-01   0.261822312E+00  -0.148766332E-01  -0.309023058E+00   0.162097076E-01
    25   43  -0.259781330E+00   0.409751443E+01   0.131860137E+00   0.414592334E-01  -0.248310399E-01   0.260871972E+00  -0.135823141E-01  -0.310545596E+00   0.147128424E-01
    25   44  -0.259781330E+00   0.409336446E+01   0.133147421E+00   0.418945654E-01  -0.233822128E-01   0.260017493E+00  -0.122726014E-01  -0.311979395E+00   0.131474110E-01
    25   45  -0.259781330E+00   0.408917586E+01   0.134302840E+00   0.422893348E-01  -0.218612214E-01   0.259263052E+00  -0.109487364E-01  -0.313319741E+00   0.115194006E-01
    25   46  -0.259781330E+00   0.408495281E+01   0.135325202E+00   0.426430545E-01  -0.202741658E-01   0.258612445E+00  -0.961198087E-02  -0.314562291E+00   0.983506752E-02
    25   47  -0.259781330E+00   0.408069953E+01   0.136213451E+00   0.429552754E-01  -0.186273988E-01   0.258069065E+00  -0.826361601E-02  -0.315703084E+00   0.810091346E-02
    25   48  -0.259781330E+00   0.407642028E+01   0.136966667E+00   0.432255878E-01  -0.169275068E-01   0.257635901E+00  -0.690494122E-02  -0.316738577E+00   0.632366520E-02
    25   49  -0.259781330E+00   0.407211933E+01   0.137584070E+00   0.434536214E-01  -0.151812763E-01   0.257315505E+00  -0.553727294E-02  -0.317665619E+00   0.451024166E-02
    25   50  -0.259781330E+00   0.406780099E+01   0.138065018E+00   0.436390470E-01  -0.133956741E-01   0.257109999E+00  -0.416194343E-02  -0.318481523E+00   0.266773296E-02
    25   51  -0.259781330E+00   0.406346959E+01   0.138409013E+00   0.437815770E-01  -0.115778146E-01   0.257021049E+00  -0.278029941E-02  -0.319184022E+00   0.803367949E-03
    25   52  -0.259781330E+00   0.405912947E+01   0.138615693E+00   0.438809659E-01  -0.973493429E-02   0.257049861E+00  -0.139370077E-02  -0.319771302E+00  -0.107551224E-02
    25   53  -0.259781330E+00   0.405478498E+01   0.138684844E+00   0.439370112E-01  -0.787436125E-02   0.257197176E+00  -0.351917925E-05  -0.320242019E+00  -0.296148431E-02
    25   54  -0.259781330E+00   0.405044048E+01   0.138616389E+00   0.439495540E-01  -0.600348724E-02   0.257463270E+00   0.138886337E-02  -0.320595291E+00  -0.484707166E-02
    25   55  -0.259781330E+00   0.404610033E+01   0.138410398E+00   0.439184796E-01  -0.412973564E-02   0.257847935E+00   0.278205602E-02  -0.320830703E+00  -0.672477646E-02
    25   56  -0.259781330E+00   0.404176887E+01   0.138067079E+00   0.438437182E-01  -0.226053588E-02   0.258350487E+00   0.417466052E-02  -0.320948298E+00  -0.858710566E-02
    25   57  -0.259781330E+00   0.403745046E+01   0.137586785E+00   0.437252449E-01  -0.403286094E-03   0.258969778E+00   0.556527283E-02  -0.320948623E+00  -0.104266086E-01
    25   58  -0.259781330E+00   0.403314942E+01   0.136970010E+00   0.435630807E-01   0.143467042E-02   0.259704179E+00   0.695248468E-02  -0.320832665E+00  -0.122359008E-01
    25   59  -0.259781330E+00   0.402887006E+01   0.136217389E+00   0.433572926E-01   0.324607772E-02   0.260551593E+00   0.833488511E-02  -0.320601874E+00  -0.140076968E-01
    25   60  -0.259781330E+00   0.402461667E+01   0.135329697E+00   0.431079936E-01   0.502379949E-02   0.261509473E+00   0.971106220E-02  -0.320258194E+00  -0.157348429E-01
    25   61  -0.259781330E+00   0.402039350E+01   0.134307848E+00   0.428153435E-01   0.676084166E-02   0.262574802E+00   0.110796047E-01  -0.319803975E+00  -0.174103395E-01
    25   62  -0.259781330E+00   0.401620477E+01   0.133152895E+00   0.424795485E-01   0.845039004E-02   0.263744136E+00   0.124391035E-01  -0.319242036E+00  -0.190273795E-01
    25   63  -0.259781330E+00   0.401205467E+01   0.131866025E+00   0.421008618E-01   0.100858298E-01   0.265013600E+00   0.137881538E-01  -0.318575621E+00  -0.205793679E-01
    25   64  -0.259781330E+00   0.400794734E+01   0.130448563E+00   0.416795832E-01   0.116607794E-01   0.266378897E+00   0.151253562E-01  -0.317808385E+00  -0.220599555E-01
    25   65  -0.259781330E+00   0.400388687E+01   0.128901964E+00   0.412160593E-01   0.131691111E-01   0.267835340E+00   0.164493190E-01  -0.316944380E+00  -0.234630602E-01
    25   66  -0.259781330E+00   0.399987731E+01   0.127227816E+00   0.407106834E-01   0.146049868E-01   0.269377861E+00   0.177586594E-01  -0.315988064E+00  -0.247829025E-01
    25   67  -0.259781330E+00   0.399592264E+01   0.125427836E+00   0.401638948E-01   0.159628621E-01   0.271001022E+00   0.190520057E-01  -0.314944224E+00  -0.260140099E-01
    25   68  -0.259781330E+00   0.399202678E+01   0.123503867E+00   0.395761796E-01   0.172375342E-01   0.272699054E+00   0.203279984E-01  -0.313818023E+00  -0.271512648E-01
    25   69  -0.259781330E+00   0.398819360E+01   0.121457876E+00   0.389480690E-01   0.184241450E-01   0.274465869E+00   0.215852927E-01  -0.312614930E+00  -0.281899079E-01
    25   70  -0.259781330E+00   0.398442689E+01   0.119291952E+00   0.382801402E-01   0.195182071E-01   0.276295083E+00   0.228225595E-01  -0.311340720E+00  -0.291255641E-01
    25   71  -0.259781330E+00   0.398073036E+01   0.117008303E+00   0.375730150E-01   0.205156244E-01   0.278180044E+00   0.240384873E-01  -0.310001445E+00  -0.299542628E-01
    25   72  -0.259781330E+00   0.397710766E+01   0.114609255E+00   0.368273597E-01   0.214127053E-01   0.280113858E+00   0.252317843E-01  -0.308603398E+00  -0.306724518E-01
    25   73  -0.259781330E+00   0.397356236E+01   0.112097244E+00   0.360438843E-01   0.222061803E-01   0.282089418E+00   0.264011793E-01  -0.307153105E+00  -0.312770143E-01
    25   74  -0.259781330E+00   0.397009794E+01   0.109474818E+00   0.352233421E-01   0.228932136E-01   0.284099430E+00   0.275454238E-01  -0.305657286E+00  -0.317652805E-01
    25   75  -0.259781330E+00   0.396671778E+01   0.106744633E+00   0.343665284E-01   0.234714144E-01   0.286136439E+00   0.286632937E-01  -0.304122822E+00  -0.321350394E-01
    25   76  -0.259781330E+00   0.396342520E+01   0.103909446E+00   0.334742803E-01   0.239388525E-01   0.288192873E+00   0.297535903E-01  -0.302556746E+00  -0.323845531E-01
    25   77  -0.259781330E+00   0.396022341E+01   0.100972118E+00   0.325474757E-01   0.242940535E-01   0.290261049E+00   0.308151426E-01  -0.300966187E+00  -0.325125532E-01
    25   78  -0.259781330E+00   0.395711553E+01   0.979356034E-01   0.315870319E-01   0.245360166E-01   0.292333220E+00   0.318468081E-01  -0.299358355E+00  -0.325182576E-01
    25   79  -0.259781330E+00   0.395410457E+01   0.948029539E-01   0.305939051E-01   0.246642167E-01   0.294401620E+00   0.328474747E-01  -0.297740520E+00  -0.324013725E-01
    25   80  -0.259781330E+00   0.395119346E+01   0.915773093E-01   0.295690894E-01   0.246785963E-01   0.296458455E+00   0.338160621E-01  -0.296119955E+00  -0.321620844E-01
    25   81  -0.259781330E+00   0.394838501E+01   0.882618965E-01   0.285136152E-01   0.245795777E-01   0.298495976E+00   0.347515228E-01  -0.294503935E+00  -0.318010716E-01
    25   82  -0.259781330E+00   0.394568193E+01   0.848600256E-01   0.274285485E-01   0.243680529E-01   0.300506477E+00   0.356528441E-01  -0.292899678E+00  -0.313194942E-01
    25   83  -0.259781330E+00   0.394308683E+01   0.813750861E-01   0.263149898E-01   0.240453863E-01   0.302482359E+00   0.365190486E-01  -0.291314346E+00  -0.307189963E-01
    25   84  -0.259781330E+00   0.394060220E+01   0.778105435E-01   0.251740721E-01   0.236133979E-01   0.304416122E+00   0.373491961E-01  -0.289754981E+00  -0.300016890E-01
    25   85  -0.259781330E+00   0.393823042E+01   0.741699352E-01   0.240069605E-01   0.230743686E-01   0.306300432E+00   0.381423845E-01  -0.288228510E+00  -0.291701550E-01
    25   86  -0.259781330E+00   0.393597377E+01   0.704568673E-01   0.228148505E-01   0.224310201E-01   0.308128124E+00   0.388977508E-01  -0.286741687E+00  -0.282274287E-01
    25   87  -0.259781330E+00   0.393383439E+01   0.666750107E-01   0.215989663E-01   0.216865071E-01   0.309892244E+00   0.396144727E-01  -0.285301082E+00  -0.271769874E-01
    25   88  -0.259781330E+00   0.393181434E+01   0.628280976E-01   0.203605600E-01   0.208444049E-01   0.311586073E+00   0.402917690E-01  -0.283913048E+00  -0.260227387E-01
    25   89  -0.259781330E+00   0.392991553E+01   0.589199175E-01   0.191009098E-01   0.199086921E-01   0.313203149E+00   0.409289010E-01  -0.282583698E+00  -0.247690032E-01
    25   90  -0.259781330E+00   0.392813976E+01   0.549543136E-01   0.178213184E-01   0.188837350E-01   0.314737301E+00   0.415251732E-01  -0.281318875E+00  -0.234204973E-01
    25   91  -0.259781330E+00   0.392648872E+01   0.509351796E-01   0.165231118E-01   0.177742715E-01   0.316182679E+00   0.420799345E-01  -0.280124135E+00  -0.219823179E-01
    25   92  -0.259781330E+00   0.392496398E+01   0.468664553E-01   0.152076376E-01   0.165853828E-01   0.317533750E+00   0.425925785E-01  -0.279004712E+00  -0.204599128E-01
    25   93  -0.259781330E+00   0.392356697E+01   0.427521236E-01   0.138762635E-01   0.153224862E-01   0.318785357E+00   0.430625447E-01  -0.277965512E+00  -0.188590731E-01
    25   94  -0.259781330E+00   0.392229902E+01   0.385962065E-01   0.125303754E-01   0.139912962E-01   0.319932696E+00   0.434893190E-01  -0.277011076E+00  -0.171858940E-01
    25   95  -0.259781330E+00   0.392116131E+01   0.344027614E-01   0.111713765E-01   0.125978179E-01   0.320971398E+00   0.438724342E-01  -0.276145581E+00  -0.154467672E-01
    25   96  -0.259781330E+00   0.392015492E+01   0.301758781E-01   0.980068479E-02   0.111483051E-01   0.321897467E+00   0.442114709E-01  -0.275372802E+00  -0.136483389E-01
    25   97  -0.259781330E+00   0.391928080E+01   0.259196743E-01   0.841973207E-02   0.964924731E-02   0.322707368E+00   0.445060578E-01  -0.274696113E+00  -0.117974958E-01
    25   98  -0.259781330E+00   0.391853977E+01   0.216382927E-01   0.702996198E-02   0.810733680E-02   0.323397990E+00   0.447558722E-01  -0.274118463E+00  -0.990133212E-02
    25   99  -0.259781330E+00   0.391793252E+01   0.173358973E-01   0.563282838E-02   0.652944577E-02   0.323966700E+00   0.449606402E-01  -0.273642373E+00  -0.796712542E-02
    25  100  -0.259781330E+00   0.391745962E+01   0.130166697E-01   0.422979372E-02   0.492258635E-02   0.324411293E+00   0.451201375E-01  -0.273269910E+00  -0.600229651E-02
    25  101  -0.259781330E+00   0.391712152E+01   0.868480559E-02   0.282232727E-02   0.329389829E-02   0.324730093E+00   0.452341892E-01  -0.273002702E+00  -0.401439638E-02
    25  102  -0.259781330E+00   0.391691853E+01   0.434451123E-02   0.141190341E-02   0.165060714E-02   0.324921858E+00   0.453026703E-01  -0.272841912E+00  -0.201106371E-02
    26    3  -0.258676740E+00   0.419873257E+01   0.000000000E+00   0.000000000E+00  -0.368553977E-12   0.306424287E+00  -0.445919277E-01  -0.242181686E+00   0.368553977E-12
    26    4  -0.258676740E+00   0.419866188E+01   0.453534472E-02   0.138975487E-02  -0.219543096E-02   0.306366749E+00  -0.445705764E-01  -0.242248462E+00   0.186442592E-02
    26    5  -0.258676740E+00   0.419844988E+01   0.906628312E-02   0.277825842E-02  -0.438312697E-02   0.306194357E+00  -0.445065396E-01  -0.242448561E+00   0.372138152E-02
